Id,job,sector,Month_salary,13_salary,eventual_salary,indemnity,extra_salary,discount_salary,total_salary
1554,AG.SEG.PENITENC.CLASSE VII,SAP,8104.630,0.000,0.000,0.000,0.000,0.000,4998.050
1555,AGENTE DE SANEAMENTO,SPPREV,2468.750,0.000,0.000,0.000,0.000,0.000,2402.930
1556,PROFESSOR EDUCACAO BASICA I,SPPREV,2677.610,0.000,0.000,0.000,0.000,0.000,1791.930
1557,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,2418.910,0.000,0.000,0.000,0.000,0.000,2074.230
1558,BENEFICIARIO DA POLICIA MILITAR - CBPM,SPPREV,4499.160,0.000,0.000,0.000,0.000,0.000,4330.820
1559,PROFESSOR EDUCACAO BASICA I,EDUCACAO,768.230,0.000,0.000,0.000,101.980,0.000,808.760
1560,AGENTE DE ORGANIZACAO ESCOLAR,SPPREV,937.000,0.000,0.000,0.000,0.000,0.000,918.260
1561,2SGT  PM,PM,6616.040,0.000,0.000,0.000,752.100,0.000,3937.810
1562,ESCRIVAO POL.3A CLASSE,SPPREV,6236.240,0.000,0.000,0.000,0.000,0.000,5666.000
1563,OFICIAL OPERACIONAL,SPPREV,1832.140,0.000,0.000,0.000,0.000,0.000,1092.850
1564,COMPLEMENTACAO APOSENTADORIA,ADM GERAL,1237.410,0.000,0.000,0.000,0.000,0.000,176.690
1565,PROFESSOR EDUCACAO BASICA I,SPPREV,3666.820,0.000,0.000,0.000,0.000,0.000,2919.850
1566,1SGT  PM,SPPREV,6453.990,0.000,0.000,0.000,0.000,0.000,5836.950
1567,AGENTE DE SERVICOS ESCOLARES,SPPREV,1936.720,0.000,0.000,0.000,0.000,0.000,1398.390
1568,1TEN  PM,SPPREV,14604.440,0.000,0.000,0.000,0.000,0.000,8358.410
1569,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,2774.490,0.000,0.000,0.000,0.000,0.000,2774.490
1570,INVESTIGADOR POL.CL.ESPECIAL,SPPREV,7662.570,0.000,0.000,0.000,0.000,0.000,6376.910
1571,OFICIAL OPERACIONAL,SPPREV,2349.860,0.000,0.000,0.000,0.000,0.000,2038.610
1572,AGENTE DE AP SOCIOEDUCAT II,FUND. CASA,3103.000,0.000,0.000,0.000,0.000,0.000,1743.770
1573,AGENTE FISCAL DE RENDAS,SPPREV,31828.620,10815.520,11446.790,0.000,0.000,-10197.570,15865.880
1574,PROFESSOR EDUCACAO BASICA I,SPPREV,2415.890,0.000,0.000,0.000,0.000,0.000,1547.090
1575,ANALISTA ADMINISTRATIVO,SPPREV,3999.810,0.000,0.000,0.000,0.000,0.000,3519.270
1576,AUXILIAR SERV. GERAIS,DER,1756.510,0.000,0.000,0.000,0.000,0.000,1098.240
1577,AUXILIAR DE SAUDE I,SPPREV,1608.600,0.000,0.000,0.000,0.000,0.000,1220.980
1578,COMPLEM. APOSENT. - FEPASA,ADM GERAL,1231.780,29.750,0.000,0.000,0.000,0.000,89.260
1579,COMPLEM. APOSENT. - SABESP,SABESP,22799.730,0.000,0.000,0.000,0.000,0.000,16159.690
1580,AGENTE FISCAL DE RENDAS,SPPREV,32948.630,0.000,11600.280,0.000,0.000,-11317.580,22684.750
1581,AG.TEC. DE ASSIT. A SAUDE,SAUDE,3263.310,0.000,0.000,0.000,212.650,0.000,3045.130
1582,AG.SEG.PENITENC.CLASSE I,SAP,3372.170,0.000,0.000,0.000,127.040,0.000,1713.550
1583,OUTROS VINCULOS,SAP,401.120,0.000,0.000,0.000,0.000,0.000,381.280
1584,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,3357.020,0.000,0.000,0.000,0.000,0.000,2964.970
1585,PROFESSOR EDUCACAO BASICA II,SPPREV,2175.130,0.000,0.000,0.000,0.000,0.000,1788.580
1586,PROFESSOR EDUCACAO BASICA II,SPPREV,2175.130,0.000,0.000,0.000,0.000,0.000,1876.210
1587,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3857.060,0.000,0.000,0.000,52.180,0.000,3034.200
1588,AUXILIAR SERV. GERAIS,SPPREV,1386.900,0.000,0.000,0.000,0.000,0.000,1357.770
1589,CAP PM,SPPREV,13100.250,0.000,0.000,0.000,0.000,0.000,9902.090
1590,OFICIAL ADMINISTRATIVO,SPPREV,1399.320,0.000,0.000,0.000,0.000,0.000,1371.340
1591,OFICIAL DE APOIO AGROPECUARIO,SPPREV,2494.550,0.000,0.000,0.000,0.000,0.000,2443.260
1592,AGENTE DE SERVICOS ESCOLARES,SPPREV,2023.040,0.000,0.000,0.000,0.000,0.000,1307.070
1593,TCEL  PM,SPPREV,15684.080,0.000,0.000,0.000,0.000,0.000,6889.670
1594,AGENTE DE AP SOCIOEDUCAT III,FUND. CASA,0.000,0.000,2885.860,0.000,0.000,0.000,0.000
1595,AUX.PAPILOSC.POL.CL.ESPECIAL,SSP,5940.000,0.000,0.000,0.000,653.400,0.000,5077.700
1596,PROFESSOR EDUCACAO BASICA I,SPPREV,3352.640,0.000,0.000,0.000,0.000,0.000,2302.370
1597,CABO P.M.,SPPREV,4743.740,0.000,0.000,0.000,0.000,0.000,2546.860
1598,2TEN  PM,SPPREV,8884.200,0.000,0.000,0.000,0.000,0.000,8320.180
1599,1SGT  PM,PM,6256.720,0.000,0.000,0.000,401.120,0.000,4112.910
1600,AGENTE DE SERVICOS ESCOLARES,SPPREV,1986.200,0.000,0.000,0.000,0.000,0.000,1278.170
1601,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1460.350,0.000,0.000,0.000,0.000,0.000,1460.350
1602,PROFESSOR EDUCACAO BASICA I,SPPREV,3715.780,1857.890,0.000,0.000,0.000,0.000,5497.960
1603,AGENTE DE SERVICOS ESCOLARES,SPPREV,1261.630,630.820,0.000,0.000,0.000,0.000,1815.760
1604,COMPLEMENTACAO PENSAO - BANESPA,ADM GERAL,12848.130,0.000,0.000,0.000,0.000,0.000,1282.640
1605,AUXILIAR SERV. GERAIS,SPPREV,1688.690,0.000,0.000,0.000,0.000,0.000,1040.340
1606,AG.SEG.PENITENC.CLASSE VII,SAP,7148.580,0.000,0.000,0.000,786.340,0.000,5922.090
1607,PROFESSOR EDUCACAO BASICA I,SPPREV,1884.390,0.000,0.000,0.000,0.000,0.000,1798.700
1608,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,3227.910,0.000,0.000,0.000,0.000,0.000,3148.070
1609,PENSAO PARLAMENTAR,ADM GERAL,15193.340,0.000,0.000,0.000,0.000,0.000,11636.630
1610,PROFESSOR EDUCACAO BASICA I,SPPREV,3118.000,0.000,0.000,0.000,0.000,0.000,2245.150
1611,COMPLEM. DE APOSENTADORIA - CESP/CTEEP,ADM GERAL,9807.030,0.000,0.000,0.000,0.000,0.000,4901.840
1612,INVESTIGADOR POL.1A CLASSE,SSP,7988.370,0.000,0.000,0.000,978.720,0.000,6540.670
1613,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,7694.440,3847.220,0.000,0.000,0.000,0.000,9878.440
1614,PROFESSOR EDUCACAO BASICA I,EDUCACAO,1498.070,0.000,0.000,0.000,119.210,0.000,1497.440
1615,PROFESSOR EDUCACAO BASICA II,SPPREV,1793.800,0.000,0.000,0.000,0.000,0.000,1139.570
1616,PROFESSOR EDUCACAO BASICA I,SPPREV,2536.670,0.000,0.000,0.000,0.000,0.000,2449.030
1617,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2663.310,0.000,0.000,0.000,113.800,0.000,1448.070
1618,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3890.530,0.000,0.000,0.000,55.360,0.000,3212.780
1619,AUXILIAR DE ENFERMAGEM,SAUDE,4537.900,281.500,0.000,0.000,39.330,0.000,4399.180
1620,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,3247.760,0.000,0.000,0.000,0.000,0.000,3115.400
1621,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2548.750,0.000,0.000,0.000,125.040,0.000,2403.880
1622,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1914.350,0.000,0.000,0.000,112.270,0.000,1636.910
1623,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2006.110,0.000,0.000,0.000,122.830,0.000,1722.310
1624,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2778.360,0.000,0.000,0.000,106.890,0.000,1742.160
1625,AUXILIAR DE ENFERMAGEM,SPPREV,2067.680,0.000,0.000,0.000,0.000,0.000,1374.520
1626,PROFESSOR EDUCACAO BASICA I,SPPREV,3320.500,0.000,0.000,0.000,0.000,0.000,3254.090
1627,AG SEG METROV I (SEGURANCA),METRO,8504.970,0.000,0.000,0.000,0.000,0.000,5890.870
1628,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4227.800,0.000,0.000,0.000,65.530,0.000,3457.820
1629,CABO  PM,PM,5279.990,0.000,0.000,0.000,100.280,0.000,2792.900
1630,SD 2C PM,PM,3034.050,0.000,0.000,0.000,526.470,0.000,2337.840
1631,CABO  PM,PM,5512.660,0.000,0.000,0.000,651.820,0.000,4628.050
1632,OFICIAL ADMINISTRATIVO,SAUDE,2227.410,0.000,0.000,0.000,0.000,0.000,1571.890
1633,AGENTE FISCAL DE RENDAS,SPPREV,30111.050,0.000,9734.220,0.000,0.000,-8480.000,18968.180
1634,PROFESSOR DE ENSINO MED E TEC,CEETEPS,4014.010,0.000,93.640,0.000,0.000,0.000,3231.540
1635,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2336.470,0.000,0.000,0.000,93.510,0.000,2196.030
1636,AUXILIAR SERV. GERAIS,MEIO AMBIE,2622.660,0.000,0.000,0.000,152.180,0.000,1845.820
1637,AGENTE POLICIAL DE 2A CLASSE,SSP,5130.100,0.000,0.000,0.000,20.000,0.000,2722.390
1638,CABO  PM,PM,4910.980,0.000,0.000,0.000,376.050,0.000,2851.350
1639,3SGT  PM,SPPREV,5624.570,0.000,0.000,0.000,0.000,0.000,3307.120
1640,1SGT  PM,PM,5797.390,0.000,0.000,0.000,401.120,0.000,4799.760
1641,AG SEG METROV I (SEGURANCA),METRO,6461.580,0.000,0.000,0.000,0.000,0.000,2909.320
1642,MEDICO I,HCFMUSP,9611.400,0.000,0.000,0.000,0.000,0.000,4202.240
1643,TECNICO DA FAZENDA ESTADUAL,SPPREV,3781.570,0.000,0.000,0.000,0.000,0.000,2959.970
1644,PROFESSOR EDUCACAO BASICA I,EDUCACAO,3801.470,0.000,0.000,0.000,75.910,0.000,2897.340
1645,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2709.180,0.000,0.000,0.000,141.440,0.000,2165.600
1646,PROFESSOR EDUCACAO BASICA I,SPPREV,2996.440,0.000,0.000,0.000,0.000,0.000,2921.520
1647,AG.SEG.PENITENC.CLASSE II,SAP,3587.830,0.000,0.000,0.000,46.700,0.000,2030.430
1648,OUTROS VINCULOS,SAP,200.560,0.000,0.000,0.000,0.000,0.000,191.160
1649,OFICIAL ADMINISTRATIVO,SAUDE,2180.860,0.000,0.000,0.000,0.000,0.000,1944.940
1650,ENCARREGADO DE MANUTENCAO,CPTM,10324.540,0.000,0.000,0.000,0.000,0.000,7269.090
1651,3SGT  PM,SPPREV,5399.600,0.000,0.000,0.000,0.000,0.000,3351.670
1652,2TEN  PM,SPPREV,9221.500,0.000,0.000,0.000,0.000,0.000,6165.340
1653,SD 1C PM,PM,3754.810,0.000,0.000,0.000,752.100,0.000,3221.320
1654,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,966.140,0.000,0.000,0.000,0.000,0.000,966.140
1655,1SGT  PM,PM,6195.810,2759.760,0.000,0.000,501.400,0.000,7357.420
1656,STEN  PM,SPPREV,6992.510,3496.260,0.000,0.000,0.000,0.000,8250.770
1657,ESCRIVAO POL.3A CLASSE,SSP,3599.980,0.000,0.000,0.000,72.800,0.000,3068.090
1658,TECNICO EM GESTAO 10,SABESP,6813.990,0.000,280.080,0.000,0.000,0.000,2656.050
1659,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,5384.130,0.000,0.000,0.000,0.000,0.000,3120.440
1660,AGENTE DE SANEAMENTO AMBIENTAL,SABESP,0.000,0.000,369.950,0.000,0.000,0.000,0.000
1661,3SGT  PM,SPPREV,5849.560,0.000,0.000,0.000,0.000,0.000,3338.420
1662,AG.SEG.PENITENC.CLASSE IV,SAP,5264.860,877.470,0.000,0.000,15.200,0.000,3390.940
1663,AUX.APOIO PESQ.CIENT.TECNOL.,SPPREV,1978.100,0.000,0.000,0.000,0.000,0.000,1938.540
1664,AUXILIAR SERV. GERAIS,MEIO AMBIE,2622.660,0.000,0.000,0.000,152.180,0.000,1668.370
1665,2TEN  PM,SPPREV,9221.500,0.000,0.000,0.000,0.000,0.000,5648.280
1666,2TEN  PM,SPPREV,10181.940,0.000,0.000,0.000,0.000,0.000,5450.760
1667,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1060.350,0.000,-114.870,0.000,88.370,0.000,956.130
1668,OUTROS VINCULOS,FUND. CASA,937.000,0.000,0.000,0.000,0.000,0.000,937.000
1669,CABO  PM,PM,5082.740,0.000,0.000,0.000,601.680,0.000,3806.620
1670,AUXILIAR ALMOXARIFADO,FURP,1885.130,0.000,0.000,0.000,0.000,0.000,861.040
1671,CABO  PM,PM,5082.740,0.000,0.000,0.000,125.350,0.000,2553.990
1672,INVESTIGADOR POL.1A CLASSE,SSP,7352.380,0.000,527.910,0.000,120.000,0.000,5956.070
1673,CABO  PM,PM,5082.740,0.000,0.000,0.000,0.000,0.000,1786.250
1674,PROFESSOR EDUCACAO BASICA II,EDUCACAO,955.720,-5.200,-19.590,0.000,0.000,0.000,582.640
1675,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2006.110,0.000,0.000,0.000,77.230,0.000,1245.340
1676,PROFESSOR EDUCACAO BASICA II,EDUCACAO,863.660,0.000,0.000,0.000,115.380,0.000,831.970
1677,PROFESSOR DE ENSINO MED E TEC,CEETEPS,5199.490,0.000,0.000,0.000,0.000,0.000,3041.630
1678,INVESTIGADOR POL.2A CLASSE,SPPREV,6516.010,3258.010,0.000,0.000,0.000,0.000,7820.430
1679,CABO  PM,PM,4262.770,0.000,0.000,0.000,752.100,0.000,4102.930
1680,FOTOGRAFO TECN.PERIC.1A CLASSE,SSP,6347.420,0.000,0.000,0.000,808.210,0.000,3605.150
1681,COORD DE EQUIPE,FUND. CASA,6251.730,0.000,0.000,0.000,0.000,0.000,3664.180
1682,CABO  PM,PM,3767.780,0.000,0.000,0.000,451.260,0.000,3343.430
1683,CABO  PM,PM,4910.980,0.000,0.000,0.000,426.190,0.000,2820.780
1684,CABO  PM,PM,5871.020,0.000,500.000,0.000,451.260,0.000,3950.400
1685,AG.SEG.PENITENC.CLASSE V,SAP,5073.400,0.000,0.000,0.000,0.000,0.000,3026.570
1686,LABORATORISTA,FAMEMA,2984.520,0.000,0.000,0.000,0.000,0.000,2573.210
1687,CABO  PM,PM,5082.740,0.000,0.000,0.000,701.960,0.000,2197.750
1688,TEC MANUT., PROJETOS E OBRAS,CPTM,8927.720,0.000,0.000,0.000,0.000,0.000,6442.550
1689,AUXILIAR SERV. GERAIS,SAUDE,2398.760,0.000,270.180,0.000,0.000,0.000,2253.200
1690,3SGT  PM,SPPREV,5241.790,2620.900,0.000,0.000,0.000,0.000,5909.740
1691,ENCARREGADO DE ESTACAO,CPTM,6985.060,0.000,0.000,0.000,0.000,0.000,4856.560
1692,CABO  PM,PM,3385.920,0.000,0.000,0.000,0.000,0.000,0.000
1693,INVESTIGADOR POL.CL.ESPECIAL,SSP,7872.440,0.000,0.000,0.000,120.000,0.000,5991.380
1694,AGENTE DE SANEAMENTO AMBIENTAL,SABESP,2720.950,7987.660,525.150,0.000,0.000,0.000,8886.560
1695,PREPARADOR FISICO CORPO SEGUR,METRO,6964.830,3482.410,813.900,0.000,0.000,0.000,6113.520
1696,AGENTE FISCAL DE RENDAS,FAZENDA,24817.130,0.000,663.390,0.000,0.000,-3186.080,14295.240
1697,SD 1C PM,PM,3353.690,0.000,0.000,0.000,376.050,0.000,2337.750
1698,1SGT  PM,PM,6256.720,0.000,0.000,0.000,752.100,0.000,2799.590
1699,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3857.080,0.000,0.000,0.000,25.070,0.000,1559.860
1700,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2077.750,0.000,0.000,0.000,149.020,0.000,1368.910
1701,3SGT  PM,SPPREV,5241.790,0.000,0.000,0.000,0.000,0.000,4108.140
1702,SD 1C PM,PM,3621.430,1472.570,0.000,0.000,676.890,0.000,4202.040
1703,OFICIAL ADMINISTRATIVO,EDUCACAO,1401.810,0.000,0.000,0.000,159.090,0.000,913.450
1704,CABO  PM,PM,4910.980,0.000,0.000,0.000,325.910,0.000,4135.050
1705,BENEFICIARIO DA POLICIA MILITAR - CBPM,SPPREV,5254.490,0.000,0.000,0.000,0.000,0.000,2807.080
1706,AG.SEG.PENITENC.CLASSE V,SAP,4694.730,1564.900,0.000,0.000,32.490,0.000,3819.000
1707,OUTROS VINCULOS,SAP,601.680,0.000,0.000,0.000,0.000,0.000,544.910
1708,AUXILIAR ALMOXARIFADO,FURP,1329.800,0.000,0.000,0.000,0.000,0.000,1064.740
1709,CABO  PM,PM,4062.210,0.000,0.000,0.000,752.100,0.000,2925.490
1710,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3273.560,0.000,0.000,0.000,104.000,0.000,2396.330
1711,INVESTIGADOR POL.CL.ESPECIAL,SSP,8254.930,0.000,0.000,0.000,1028.040,0.000,6744.600
1712,AUXILIAR DE ENFERMAGEM,SAUDE,2361.940,899.460,0.000,0.000,221.440,0.000,3194.730
1713,TECNICO EM GESTAO PREVID. I,SPPREV,0.000,4344.900,0.770,0.000,0.000,0.000,0.000
1714,COMPLEMENTACAO APOSENTADORIA - BANESPA,ADM GERAL,3378.650,0.000,0.000,0.000,0.000,0.000,318.390
1715,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4798.590,0.000,0.000,0.000,15.200,0.000,2775.230
1716,AGENTE DE AP SOCIOEDUCAT I,FUND. CASA,2396.250,0.000,0.000,0.000,344.960,0.000,2144.950
1717,AGENTE TECNICO E ADMINISTRATIVO,CEETEPS,5359.290,0.000,0.000,0.000,0.000,0.000,4353.500
1718,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,4192.190,0.000,0.000,0.000,0.000,0.000,2741.970
1719,ENCARREGADO I,DER,2602.570,0.000,0.000,0.000,0.000,0.000,1616.190
1720,CABO  PM,PM,5068.780,0.000,0.000,0.000,451.260,0.000,2221.780
1721,TEC REST CORRET II (CORRET),METRO,12312.900,0.000,0.000,0.000,0.000,0.000,6225.090
1722,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,4694.510,2347.250,0.000,0.000,0.000,0.000,6295.900
1723,SD 1C PM,PM,3955.370,0.000,158.940,0.000,1636.260,0.000,5171.410
1724,PROFESSOR DE ENSINO MED E TEC,CEETEPS,4956.030,0.000,0.000,0.000,0.000,0.000,3686.760
1725,OFICIAL ADMINISTRATIVO,EDUCACAO,2392.320,252.000,220.070,0.000,61.660,0.000,2545.210
1726,CABO  PM,PM,3914.990,0.000,0.000,0.000,752.100,0.000,4032.520
1727,STEN  PM,SPPREV,6951.160,0.000,0.000,0.000,0.000,0.000,3447.060
1728,CABO P.M.,SPPREV,4752.010,0.000,0.000,0.000,0.000,0.000,2853.100
1729,3SGT  PM,SPPREV,5427.330,0.000,195.260,0.000,0.000,0.000,4970.140
1730,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3736.400,0.000,0.000,0.000,49.410,0.000,1995.120
1731,AG.SEG.PENITENC.CLASSE VI,SAP,6226.250,0.000,0.000,0.000,684.880,0.000,3442.050
1732,OUTROS VINCULOS,SAP,401.120,0.000,0.000,0.000,0.000,0.000,343.440
1733,3SGT  PM,SPPREV,5624.570,0.000,0.000,0.000,0.000,0.000,3881.050
1734,INVESTIGADOR POL.CL.ESPECIAL,SPPREV,8155.800,4077.900,0.000,0.000,0.000,0.000,10454.110
1735,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3175.830,0.000,0.000,0.000,103.800,0.000,2776.710
1736,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2929.860,0.000,0.000,0.000,144.180,0.000,1803.570
1737,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1967.450,0.000,-91.110,0.000,0.000,0.000,1646.290
1738,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3272.520,0.000,0.000,0.000,92.440,0.000,2650.980
1739,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1268.510,0.000,-148.290,0.000,214.480,0.000,1079.780
1740,1SGT  PM,PM,6256.720,0.000,0.000,0.000,1390.190,0.000,4851.470
1741,CARCEREIRO DE CLASSE ESPECIAL,SPPREV,5912.240,0.000,0.000,0.000,0.000,0.000,3910.120
1742,OFICIAL DE MANUTENCAO ELETRICA,CPTM,3840.360,0.000,0.000,0.000,0.000,0.000,2907.480
1743,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3370.430,0.000,0.000,0.000,0.000,0.000,2025.300
1744,AUX.PAPILOSC.POL.2A CLASSE,SSP,3950.720,0.000,0.000,0.000,192.330,0.000,2756.790
1745,OF MAN IND (ELETRICA),METRO,5713.650,0.000,0.000,0.000,0.000,0.000,3430.400
1746,CABO  PM,PM,4062.210,0.000,500.000,0.000,727.030,0.000,3247.400
1747,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1571.660,0.000,29.740,0.000,192.720,0.000,1585.950
1748,AUXILIAR DE SAUDE,HCFMUSP,2178.750,0.000,0.000,0.000,0.000,0.000,1640.630
1749,PROFESSOR EDUCACAO BASICA I,EDUCACAO,3522.430,0.000,0.000,0.000,0.000,0.000,2843.840
1750,PROFESSOR EDUCACAO BASICA II,SPPREV,2622.930,0.000,0.000,0.000,0.000,0.000,1957.890
1751,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2860.090,0.000,2.870,0.000,69.070,0.000,2487.910
1752,PROFESSOR EDUCACAO BASICA I,SPPREV,2554.300,0.000,0.000,0.000,0.000,0.000,1504.920
1753,PROFESSOR EDUCACAO BASICA I,EDUCACAO,1206.860,0.000,0.000,0.000,132.780,0.000,762.780
1754,PROFESSOR EDUCACAO BASICA I,SPPREV,4042.590,0.000,0.000,0.000,0.000,0.000,3848.620
1755,CAP   PM,PM,10011.180,3337.060,0.000,0.000,2405.380,0.000,12587.970
1756,AG.APOIO PESQ.CIENT.TECNOL.,SPPREV,2092.400,0.000,0.000,0.000,0.000,0.000,2017.660
1757,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1104.000,0.000,0.000,0.000,0.000,0.000,845.350
1758,STEN  PM,SPPREV,6753.920,0.000,0.000,0.000,0.000,0.000,5525.410
1759,OP TRAN METROV II (TRAFEGO),METRO,8680.140,0.000,0.000,0.000,0.000,0.000,5792.280
1760,PROFESSOR EDUCACAO BASICA I,EDUCACAO,288.600,0.000,0.000,0.000,58.680,0.000,231.270
1761,AUXILIAR DE SAUDE I,SPPREV,1552.930,0.000,0.000,0.000,0.000,0.000,1507.740
1762,OFICIAL OPERACIONAL,SPPREV,2080.840,0.000,0.000,0.000,0.000,0.000,2010.730
1763,PROFESSOR EDUCACAO BASICA I,SPPREV,2924.180,0.000,0.000,0.000,0.000,0.000,1734.490
1764,2TEN  PM,SPPREV,11110.430,0.000,0.000,0.000,0.000,0.000,5206.580
1765,TECNICO DA FAZENDA ESTADUAL,SPPREV,3655.660,0.000,0.000,0.000,0.000,0.000,3480.450
1766,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4141.120,2070.550,0.000,0.000,0.000,0.000,5259.700
1767,STEN  PM,SPPREV,6951.160,0.000,0.000,0.000,0.000,0.000,5040.890
1768,AGENTE DE SANEAMENTO AMBIENTAL,SABESP,5484.610,0.000,0.000,0.000,0.000,0.000,3810.920
1769,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,20257.140,0.000,10784.380,0.000,0.000,0.000,28533.430
1770,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2705.780,0.000,0.000,0.000,126.450,0.000,2358.950
1771,PROFESSOR EDUCACAO BASICA II,EDUCACAO,169.100,0.000,0.000,0.000,13.550,0.000,169.130
1772,PROFESSOR II,SPPREV,3251.880,1625.940,773.980,0.000,0.000,0.000,4125.960
1773,PROFESSOR EDUCACAO BASICA II,SPPREV,937.000,0.000,0.000,0.000,0.000,0.000,883.450
1774,PROFESSOR EDUCACAO BASICA II,SPPREV,1598.110,0.000,0.000,0.000,0.000,0.000,1510.420
1775,MEDICO III,SAUDE,4100.300,0.000,0.000,0.000,0.000,0.000,3456.680
1776,OF MAN IND (MECANICA),METRO,10807.320,0.000,0.000,0.000,0.000,0.000,8107.560
1777,CHEFE I,PGE,2487.420,414.570,0.000,0.000,337.160,0.000,1842.530
1778,AG.SEG.PENITENC.CLASSE IV,SAP,4377.970,2918.640,0.000,0.000,0.000,0.000,4890.290
1779,AGENTE DE SERVICOS ESCOLARES,SPPREV,1470.610,0.000,0.000,0.000,0.000,0.000,1439.800
1780,PROFESSOR EDUCACAO BASICA I,SPPREV,3893.480,1946.740,0.000,0.000,0.000,0.000,4767.680
1781,INVESTIGADOR POL.1A CLASSE,SPPREV,6410.400,0.000,0.000,0.000,0.000,0.000,4552.610
1782,2TEN  PM,SPPREV,10207.310,0.000,0.000,0.000,0.000,0.000,7680.300
1783,AGENTE DE SERVICOS ESCOLARES,EDUCACAO,1443.260,0.000,0.000,0.000,345.750,0.000,1218.200
1784,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,15235.560,0.000,0.000,0.000,0.000,0.000,11073.640
1785,PROFESSOR EDUCACAO BASICA II,SPPREV,3111.650,0.000,0.000,0.000,0.000,0.000,2177.710
1786,OFICIAL ADMINISTRATIVO,SPPREV,6992.780,0.000,0.000,0.000,0.000,0.000,3811.450
1787,1TEN  PM,SPPREV,12192.710,0.000,0.000,0.000,0.000,0.000,7329.360
1788,CARCEREIRO DE 1A CLASSE,SSP,5425.240,0.000,0.000,0.000,836.770,0.000,3629.420
1789,PROFESSOR EDUCACAO BASICA I,SPPREV,2113.900,0.000,0.000,0.000,0.000,0.000,2032.910
1790,AGENTE TECNICO ASSIST SAUDE,SPPREV,2617.320,0.000,0.000,0.000,0.000,0.000,2399.090
1791,CABO P.M.,SPPREV,5280.000,0.000,0.000,0.000,0.000,0.000,3336.950
1792,3SGT  PM,SPPREV,5427.320,0.000,0.000,0.000,0.000,0.000,3953.470
1793,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4042.830,0.000,0.000,0.000,47.230,0.000,2399.250
1794,1SGT  PM,SPPREV,6475.450,0.000,0.000,0.000,0.000,0.000,5862.020
1795,PROFESSOR EDUCACAO BASICA II,SPPREV,2913.230,0.000,0.000,0.000,0.000,0.000,2812.790
1796,CABO P.M.,SPPREV,5254.500,2627.250,0.000,0.000,0.000,0.000,5913.730
1797,PROFESSOR EDUCACAO BASICA I,SPPREV,3294.150,1647.080,0.000,0.000,0.000,0.000,4457.320
1798,BENEFICIARIO DA POLICIA MILITAR - CBPM,SPPREV,1899.160,0.000,0.000,0.000,0.000,0.000,1853.800
1799,COMPLEMENTACAO APOSENTADORIA - BANESPA,ADM GERAL,4419.780,0.000,0.000,0.000,0.000,0.000,1357.530
1800,PROFESSOR EDUCACAO BASICA II,SPPREV,1965.930,982.970,0.000,0.000,0.000,0.000,2880.670
1801,PROFESSOR EDUCACAO BASICA II,SPPREV,3772.620,0.000,0.000,0.000,0.000,0.000,2434.770
